Fecha,Máquina,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Th,Pa,U,Np,Pu,Agua (%),Glicol,Hollín,TAN,Oxidación,Contaminación,Sulfatación,Unidad,Componente,Zona,País,Modelo
2025-05-03,Camión B02,,29.100647957076745,,64.45183792865521,28.094462896783533,61.63838623485726,,20.68962365743138,41.480269641973415,69.33261259539033,0.5251284395902542,,,81.16617590188275,94.17620256257295,,,45.402437422031824,88.34946347482024,,40.24029416509536,,25.124305894533432,38.28600878035805,63.969664965635374,11.025647952010358,5.2193452124725965,48.40594646311271,,,52.17636626516621,,,48.67746035515546,57.00248588836766,20.29834697885722,63.75477379131326,20.07052230227142,77.34955215406912,28.979864064867918,21.653762732569124,81.94031676442039,,0.06294895150098997,,58.71423100933083,,,1.6761151912545116,,89.93252952130608,41.254093835250536,92.6425157717118,33.912847784739284,,41.17311319592531,,53.61057043337955,,,7.929914349963441,60.98328314966643,62.94547160937144,68.73005768548207,44.218176284941926,3.613649691142236,,,,,62.09560052345764,80.08971044413275,,66.92445398970243,85.1390231841989,,,,71.43002614645546,63.59943063275552,7.716137572437739,,,,56.21068894751493,,,87.3477815151812,24.53908713718366,70.93978324406106,51.09597723732514,44.14140869629465,9.17333082165328,48.26624123662396,8.335732358639714,17.421605366026238,18.341525510931955,30.116192437754673,Bulldozer,Caja de Cambios,Tocopilla,Bolivia,Liebherr T284
2025-08-19,Pala A02,,,39.93321531300464,59.970813946937945,,25.682659761399428,17.185164579054998,,88.3017749266992,72.0284966184717,,38.36488834940299,2.021787720787841,,86.05140128261625,66.53339905581034,,3.712855237720076,40.488682463272625,99.36833706504963,88.93133761457011,53.97114448922235,,,23.257255900335043,,,74.33620733808691,,70.56712749442917,97.86891850661578,,97.55775583616744,84.52786682727603,,75.88147692752116,13.676073725444484,5.09341720064246,66.34616673509632,,32.86918940413055,,,,88.98907519207553,23.959352194830686,,,25.28552883094859,36.780629731030245,66.89511555926475,0.9798474316525692,79.78428890078234,11.059966942401909,78.22046718848286,45.786993561453095,9.220977824675915,77.94100058722813,,,99.17164708837008,0.7913193413012284,49.815991390944546,65.20941203595231,79.59164485939566,,85.25734555077709,11.287362326417908,93.2914448311747,95.46830430073196,,48.036363799257835,,,93.8112563182694,,,57.24779089255957,54.521091871482845,,18.94404858290376,4.750394381581344,53.08727369816241,,,8.134975522291722,37.27634912527682,57.82660842763398,,8.391726841442152,,,,55.84834339765872,64.72517696633973,40.612177832856325,33.80978664798209,20.268213566643688,Bulldozer,Sistema Hidráulico,Antofagasta,Bolivia,Liebherr R9800
2023-06-04,Pala A06,9.506209500223745,,,35.004540099693905,7.406574393219153,53.11572544428934,2.5418984287194406,90.01060907894755,44.824015087073484,47.625764640368324,43.40780716626285,,,33.77603900968599,,,67.91748409909292,13.318876431003723,25.211632824667294,,9.633607097795887,31.12219429590679,,44.87499476644068,,70.38386953098642,27.62057737073552,0.1403316994840579,,97.0020201234161,43.26292054663979,,31.948333773680602,,37.38986835476179,95.99018962502491,41.262852230195264,95.59032216159778,68.23683241106833,63.80487335789265,10.6154493783016,2.076203790436126,78.12008144787679,49.57939588776969,,55.899879162833855,73.1097834546678,,73.27275587149053,35.47833097094724,27.51552880155423,,52.14044023577616,,,,,31.16350342387595,85.74821738693578,,2.6397685404670925,95.43485981738766,,,46.92909836034739,16.672040320648243,43.9548233900969,17.340533217338805,,43.48423320345663,,16.52087788937999,74.01204981585916,45.44388066982151,,,53.826467514489806,92.79393604895513,,,6.099016041031233,75.29419842906687,44.0461722117217,92.48347420572249,16.006980859515874,,,,,50.649014992368116,69.82896621213003,64.2382349168396,31.08113714688262,82.28347427214095,58.9464572172661,38.5161623044898,,67.78665205835163,Pala Eléctrica,Rodado,Santiago,Perú,Hitachi EH5000
2024-05-04,Camión B07,82.67485005585668,0.07577008934473585,39.548607323137645,44.40700507756169,,94.18039415673809,,28.6559963072775,86.68302038125915,,,9.444639041895828,5.884156167114249,7.300486927113723,22.528065136886458,,72.34729386108211,45.8664816745368,67.84305841542897,28.39622241348282,6.584240704913248,,90.19846338007845,10.786849489079254,,33.995029895160826,45.82815478937987,23.08116490310963,,63.00302799419974,88.68839962580738,,22.148490264792006,,90.05235081499224,25.480687207967716,14.878915814343475,17.414633017989242,,97.6627987862839,,48.3964204980744,83.40757474770162,,,87.80399909174363,8.563478077975542,97.74706710193,56.6822168756978,40.00943299932669,,32.26497180197783,57.80701877502102,,78.13050831930987,60.21575495861441,,0.9828443160693695,62.98933815658466,,,,25.036884252793254,0.6907357543586677,72.83089462499062,53.58138494790646,66.60595184101659,,27.429430065423677,,0.3028301271695298,67.61989281623221,15.585640394120633,5.808631846529404,,,1.2027518570980578,,22.483811596161274,64.06706891303207,,,61.85436064710325,,66.6962551470059,,21.759536351232683,34.3184396980835,,9.604902029643133,91.6631121814702,24.922006913140127,26.546386511025275,68.28009483864906,,23.40668336948918,,,Camión de Extracción,Eje,Quintero,Chile,Komatsu PC8000
2025-02-23,Pala A03,4.765078102393224,,17.465831895471354,6.433305399631335,,57.262151914188124,,89.29394882363839,13.09352502292647,49.60531912345841,16.26626418421387,,,,,,30.448809849989935,4.567403109348436,3.0299832620443268,,66.44216081377846,,12.603613489047708,93.23523680322218,21.0722881070318,98.4848818328642,2.223538357038313,26.99296411869538,,,,,73.82354820714954,,0.2288228308415588,,,80.80392698253206,58.71785762109715,,13.776917836557185,52.322456788221146,,5.454954456999362,,,10.2862584090504,,74.94579819785362,,56.17475590832311,94.465652416859,,,,42.973615757097775,99.51811355000976,,,,20.40737075597829,,,7.870574020030319,,9.817831878716989,,27.62275041094253,,11.730204095920225,88.45803796066426,56.9700627499762,,,,,,96.4936597564437,28.159107221360795,50.053916371423746,15.438823626565666,70.01554851708508,,,3.0149054323561835,95.21013225969314,87.81046474127888,,,53.67684621274774,38.7599025218679,,24.67669193505998,46.6666963520905,85.35046188673543,,73.96458758931436,45.463563437326314,Pala Eléctrica,Rodado,Mejillones,Bolivia,Komatsu PC8000
2023-09-03,Pala A02,72.6751956675955,,84.87927648633128,79.57010756811606,,,,75.39586187352306,,33.469460565687086,,66.72734921888764,5.244962618343426,,,2.2365735785554994,95.2668581737282,30.702011553492206,77.5109013433545,47.69631833149755,36.45005380265307,,87.11356597703082,,82.81230649521619,84.11961317198623,61.727916765657106,,45.53695375701259,23.871784839765315,,60.72885761801734,91.82872043947926,,96.26977067432553,,14.9678357039268,53.8419941269673,,44.37793298514314,13.55228148499201,65.97659591552127,,,92.17033797718906,,52.723286325657156,28.73336221267063,28.16993915589751,50.19178780797484,,82.38306810926665,83.35837042854877,41.93336318683391,23.34292906042551,,29.929757508836914,85.49126193582825,48.6143453709652,,,,74.27170799854404,55.06107852111411,3.1884654096971574,,41.14376730559016,83.2344450616132,55.3853665891381,6.724284769060981,,,68.05305230711281,65.90908068353512,76.07191747660674,,59.999031298020654,87.00486745499903,15.550009540370029,39.40959430172638,60.61146068671746,,,,,99.64777153599104,0.9437202385371274,,,93.5033188148305,58.02527124588308,57.79616134276987,91.54781852787659,13.246841300397206,53.78432701182566,18.339136155278457,55.423222147215554,34.91324228463566,Perforadora,Rodado,Iquique,Perú,Liebherr T284
2025-11-28,Camión B10,77.39084827084474,,29.82018959268201,24.081110411949748,33.11954602645223,,,93.0757164397432,,65.7659032462633,,,62.49621509449796,20.427346155627827,,,77.47431391522971,43.72496902040161,69.78957319250681,,17.77288057782183,,,21.28666940516073,55.20160204576103,,,27.720176567928636,,45.748446767979424,99.52768214531794,72.98455388920735,,7.542524478350261,55.18202845317449,68.32384653474867,74.1871943602721,92.06187744006397,,,88.76272046560211,64.06617792472778,68.82502491444478,73.64454996173616,26.154735686840528,52.571340214985,,,67.65624937613373,60.01927551985677,,80.57519648242533,14.376178189915,97.98501889607277,,88.02938820619784,24.61178956141942,84.28915083963402,,,33.07526935434292,44.15451799485359,49.656027256221925,,28.341390122892484,,60.79191451387399,,84.9795467883236,84.52891084144446,45.04845303192062,,60.04599889735244,7.6689667567478095,16.17857178189968,6.9603678959533655,,85.87431699374969,63.74547331315483,92.50853744586034,,65.75555414200299,49.874133719396525,,96.00540141873968,47.22078866454746,,,84.69022511729837,,57.95726818090962,53.15536659729537,,14.148308362728102,,57.860390408529106,,48.96092497693875,Perforadora,Eje,Mejillones,Chile,CAT 797F
2025-01-28,Pala A08,,,59.85683645148084,46.053272586306484,,63.33550037753977,,69.11382767738645,,,,,58.323507038961274,,,16.941078105668453,,10.16263403458734,5.50927310377514,75.80337202313243,70.18088035890386,,64.0804788231898,,51.15710452120983,,,48.68459565153117,,9.237917230623228,,83.46524640767726,80.35987100018454,51.03991953059441,50.962497049011525,,,,71.33540778751644,,68.91152099600592,97.64955682935457,4.216883736179412,11.43042212982265,48.73762620819151,,79.80993704785334,,75.86615859954635,21.523174962416235,32.63823022216588,74.98986458692094,46.21590454183148,42.473957335593994,,12.557505112960007,,84.90783624649336,,39.89271753645494,,,19.608397365580522,,,34.19850626187394,,84.88125432349119,26.128212916227636,,9.134011277531478,13.880791226744433,83.59069072962274,12.197236229207363,3.125370031738441,32.68553759067363,,82.1580516610525,16.87176968135567,76.72581867257782,35.67084308731219,,98.93113667760223,95.1390784737356,,85.42937543997938,55.49958014177969,91.44635522877674,,68.29780359195591,37.34987539797477,,69.08629389709907,29.763901224049384,0.5517273835152658,,6.027769005622119,96.3949165431526,Perforadora,Rodado,Calama,Perú,Liebherr T284
2024-06-21,Camión B02,,21.773272154991425,,48.06259274093077,58.62248493201299,89.38910350472247,,67.44806382103287,,39.39183856281053,89.59255169944134,51.43810868700462,20.9677557478025,,,28.608109469542736,41.21245400656735,,49.80338671381835,3.662223436781715,24.294810878463835,,44.09545214120841,99.15782425142037,61.36238450518727,,26.486274228555835,48.77811372610919,15.18111712916859,49.59980972218719,,19.082636291979146,38.3190353394116,,89.13509926569185,88.31888249880835,54.42446610030113,24.20344379676406,47.77897884278738,32.84384701338442,25.63104276947602,,44.78199746233023,46.6975574498075,48.77944112646452,,,32.962190541667745,65.6516140671531,81.79238328085482,,52.678210994062006,,98.89029645498512,,,,,,55.69414966922852,,11.442768590475614,,15.816245464707496,23.299768577385606,76.22690380710415,25.84392004509442,,88.73198436751784,93.37583322818165,,16.475220122572445,1.9974318947704792,21.64293319345495,,52.50586963667513,11.979512763442932,,,7.796223197647311,,34.38047181018209,,9.079156391241979,91.48630306850684,77.18768665568435,92.10127155317116,,,,42.01537081897687,,,91.95457616173766,52.080801046546675,4.79159871287782,,16.902145504272823,Excavadora,Sistema Hidráulico,Antofagasta,Canadá,Volvo A60H
2025-07-09,Pala A04,51.56642492623948,25.034776397871223,,56.071613203392666,,58.799143173602225,,0.34743744534403426,68.39192708696956,96.61194928089931,,96.31521810875074,,,,57.2256666364486,71.58742914597792,1.629023875962444,40.41563739959923,22.473349637902622,,,59.87501397817192,,63.14200712328274,19.963035016817997,,81.04481496974098,87.48794327485679,,66.0621987619682,54.9824116200652,81.44016691361465,,,10.08489098869898,20.68598613923006,99.01461387881155,84.85114402272671,46.57998633888162,27.25242200036608,,,40.38433802856694,,,28.789027200090825,,45.421200436280465,70.9677822756355,,19.91404339879281,45.51579355171891,5.278982879494712,,99.99279136408224,61.55154378005019,84.19456281593777,55.48530451738866,24.500266014932308,,,1.9785407258325995,,73.00243030264802,81.63749863300141,38.60681042914943,,,34.659565600159645,,67.29817542980987,21.605066636665644,85.00745905831238,9.891168508240733,96.84737065531027,,,69.65484098009019,97.37509097158407,,,,56.28469435479525,,,,,43.2899260630299,3.970966476032515,47.58202447114453,1.5684465107613121,,96.62904660715063,65.42046372467748,,13.810813804445344,56.26172163760073,Bulldozer,Rodado,Calama,Perú,Liebherr T284
2024-02-12,Pala A05,46.329902033626404,,,81.78784591217111,,,0.5655394105261242,,23.947070618558488,,44.06612246708568,84.38265638503269,91.34871608667127,,17.317277572131324,,30.40437082026365,,,,40.87623932674214,1.0310388170622575,55.165999631946434,,55.833875545509756,,,87.58976725596929,27.637015958399328,82.98754969822384,42.536106714985394,93.81581031362471,76.27034884915973,94.07892690747737,52.1550555456048,50.14304728242543,14.908159406646586,,,4.2092952110054735,,93.34327556708375,,,27.20108272437578,93.81462874428126,,,18.946842432143455,92.26161855329747,,53.18936980894123,45.406600420485354,,54.595971551340156,88.15807665627665,13.957378542686254,29.475955993381245,29.674421198513,,1.337545607142455,,25.368659762333923,13.888787229099641,49.469165557986194,,59.11537641276234,36.82640182873989,61.087336451590026,,,,43.51808737406546,86.96050750622774,,92.26983510980192,95.2802170582624,86.914333920218,61.82687347201836,,,,,43.18272496116776,,,,46.97313207249021,,5.710647494892816,84.56152737117752,98.3013289280568,1.3180790448202084,39.66190247752897,,,47.95666866749355,39.71020397980259,Cargador Frontal,Transmisión,Copiapó,Bolivia,CAT 797F
2024-06-08,Camión B03,,,52.72307059907008,69.18841273732879,6.916214914935684,71.63108190014037,13.402698198090103,20.027660349236122,59.585263601114114,60.233813459958085,,,,16.286572451478975,36.5751837019151,16.81621727446296,,14.684364306813146,15.405322362335504,,36.122252052659995,,43.29547809118142,6.894274593791719,,,,,,69.49502697124609,,35.58916525587104,,11.059389150719229,,61.2540695729865,43.76633394968264,81.38212080816717,,,58.7413089122275,,,8.39408289790642,35.76931837966201,39.777096829259904,35.38926756327555,,81.60740795297995,22.772143373657656,30.649443552683966,12.68442425017123,81.3670688056362,32.98030476758576,18.498439819251914,,55.09917502733947,37.417957007048514,80.04694543806318,33.27670760636367,,,53.94797700008815,36.33632571915946,,,63.999492667155025,,,,,,95.4501431223181,,74.05600333935787,,70.41147441587107,,,13.123268564045311,,13.980673634229372,79.43159678947944,,,71.04558640799912,,,92.61522304518424,,95.36485940451358,19.94288781476101,69.88452677631678,73.00544253980627,94.15105346921567,28.79371154689515,5.635645653017429,,Cargador Frontal,Motor,Rancagua,Australia,Komatsu 930E
2025-04-07,Camión B05,29.00362933569694,48.68333436591173,,,,,,32.40882183544156,55.423938210008465,,20.24265393308765,82.00033414794126,65.8868175425172,,,,62.49132897365403,68.85996861692412,16.020661043787747,5.23217281879034,,,27.50319393381437,48.24601953531368,,89.57308783299916,60.57745168703644,84.07977901325192,65.88406603366272,,35.1437807393227,,10.461056988992068,13.208584717204515,65.91876987355174,,96.36173627334445,98.5156580170662,16.952085915419364,,41.74045843852179,55.78176148129719,97.63770858450214,,,52.74690846721544,,61.732266983631774,75.60657322294857,,,95.67387686685097,22.494366484003802,8.989097512381576,,57.36778557466802,,12.308085498920335,81.49375131416811,,,,23.128326107052604,7.596039062276334,,,27.375129770379214,,11.321198557655341,59.9375864523509,23.826139955904747,,86.79777387601861,5.226267956777511,71.41494305624737,,,,34.05756937309871,,38.825710426569835,68.58589593886968,45.99445045508625,,81.5610624606725,89.95522678982623,,87.93919968744342,12.119595384312323,56.8365928713229,35.240014519540466,1.2364396616093676,,,65.0606949361177,,70.90431574062599,,Excavadora,Transmisión,Antofagasta,Perú,CAT 797F
2025-06-21,Camión B06,93.1010660785591,,15.81349883673719,52.67502283499817,,8.818917944024056,,97.88158458400015,31.834633873520563,15.700408598340038,,,,45.82468364995982,,90.67243830717464,13.480293193992834,,59.96663878411061,,61.34128282511389,,93.08724741203062,,,,91.48731615484566,87.79596216083694,25.63548785658995,,,,85.41653324843594,33.48388693108929,5.314247752158686,55.37367354662063,8.71645395344695,30.58517408155403,,,89.78527097185989,36.32466615549461,66.36960623067445,99.8163752454279,62.75504104400837,,,,,16.161185289090493,33.81163830833275,,97.27185766458338,69.21274447198225,,31.80618065860979,,,85.61715002857099,99.69996721406451,63.84446535052272,78.81957867438881,50.49608616661127,62.291590275828206,,63.172199784017955,,2.4120470237654272,,,44.501878885264475,30.886943019415583,58.01659809925365,20.47976387684673,9.678516346900084,69.21991738694803,,,,93.71590059337423,,,,,0.24242117235374047,,6.861004981540882,34.16875258388467,17.041879053204717,45.41126317580435,,,,37.048116467026674,63.46588885603764,75.14756764058058,13.918509046998384,,Camión de Extracción,Motor,Mejillones,Canadá,Komatsu PC8000
2023-02-05,Pala A10,39.18300450438671,63.70895179958269,33.85332494604884,9.596479538904045,,33.68660135822651,,8.551110280659838,77.88660203431397,60.4938339269171,,86.07881966639671,35.9804508615769,,,,99.33427638741462,1.8946888287686499,17.111494024430637,57.02781238966987,51.38468061255346,,,,22.12127208362622,90.67076144315728,82.74936747471439,97.09768008493468,1.5999122011239753,,,67.20761681278782,,64.12410157777424,24.78311510818591,18.25426429201086,44.401787473486365,74.59319294319722,26.46710379189579,,,96.00800391533151,,,94.37545265899162,,,,,,,2.7294060219813074,,,,,29.944916548800645,45.242864367416935,,,,0.3432245666937304,,25.792108225786862,,,79.66673542762013,52.132747619509644,21.108855174933392,,,83.82555075328055,13.84787656255444,9.785424295915696,57.20606251864372,29.357979441931377,,98.17702645361696,92.92241805059686,28.852106311719385,86.83186101852677,,16.683712129775355,87.40641019531358,,77.53214031678539,,58.04122271282938,37.22032827723918,,88.07515116195324,44.481125375490116,77.08696680323513,,,49.00693817097491,,80.68420665111314,Pala Eléctrica,Sistema Hidráulico,Calama,México,Liebherr R9800
2024-11-15,Camión B06,54.67050535515627,,,40.20144515661448,2.927181654624051,,61.81382699615647,,8.088125673802638,,7.714450622203157,56.52517984889888,25.358995485225087,90.91509297506434,,,28.72444492667168,,5.960534399555194,21.392173853360152,12.809348151052,31.762782682573256,7.11248060371502,54.52558723419935,71.43431098039986,79.81090933496988,57.59806113914601,,66.36384638169851,17.30442789400083,,,,14.6351993470149,10.085322114105974,88.88154437475536,9.260229716111933,,,,54.40458966926894,26.311620884836767,88.3968852346049,65.06368154717744,92.87591233626569,,,,88.04070036024481,35.32962406299471,86.97097832161293,1.4247425683761723,71.14188900406262,22.04368490120725,,67.34511305837407,,62.5406506749447,,12.908451030907138,,5.303867609522649,35.94042039417629,,,,7.422252175018373,63.13382546994831,,,17.322167018774696,90.43853862200002,,,86.79692178323899,,,18.62762283921167,,40.48279564113497,25.16117403574476,64.81666003076444,,50.70526612468479,91.54360364243132,,54.96907809312853,,19.405709139451208,,19.857794056029324,15.162613213066656,,41.401707516786246,,9.082938181184009,33.52212596766846,10.25430014153711,Perforadora,Eje,Copiapó,Canadá,Volvo A60H
2023-01-20,Camión B02,53.20263587674619,,36.35645197667442,95.73172781220391,29.193705177336266,90.97105682925239,38.32425120456944,17.29531124224545,17.14479468954571,54.85035119602009,38.39549892459143,,25.619738050199146,,,20.36867943661203,38.272063931895715,,95.75774130554949,20.508513293161716,58.56447285351636,,22.352892899805095,32.6022552547168,,60.6919770887491,16.739267404871622,,,96.90122046472182,29.85653296230183,1.0312453860744566,,,50.557986866296815,,24.365050607458237,59.6004861594984,,8.69543245780366,92.98566442755832,,,59.265493002002295,63.770458235909125,,,73.86699805137458,28.749828748863383,9.909039901034717,,82.10795893359975,63.68156435316202,87.50975354898121,,98.56092820620007,40.140134914661196,,93.1562238258759,,15.19042678185226,,84.04441530229003,75.78344401100989,54.28992275958122,,82.26490697273178,,,41.06498079919353,,13.967130792831643,91.25249509180803,42.53777960226499,60.82158364033536,,90.20178909311436,82.98814515902468,,96.73278593404224,70.273227379726,,73.390767351844,36.42557158296452,12.037589626463607,,,,98.19375738419339,40.91985127052534,41.234520700681955,,24.68263398305889,,36.840953449008204,50.29771636636592,63.010848568241904,95.41997062486782,Pala Eléctrica,Transmisión,Iquique,Perú,Volvo A60H
2023-11-17,Camión B07,,,,99.55481198074996,,95.60083644369563,66.58489451300281,,47.11553281190415,,74.98471950658197,,,36.0526115657056,74.71911161944676,,,,3.9181363159067737,29.120059625139383,69.27550344913541,8.092959913489334,57.407063860491554,,,89.74236929204395,32.35762812560033,79.23666856871645,,9.172384795816349,77.58216275373096,15.818648407941005,,79.16982107786058,,87.3222314000994,27.21510210074131,,,54.606808536221834,,3.145369759035134,21.21208091230695,73.47394885796534,,23.151323902488326,26.945871352125828,,,67.16819488452111,,41.216316405877144,82.91930049317851,,,37.83242337446288,91.0632465447671,90.65199982227999,97.65885586669586,,,,17.65814778527624,,1.5027371919860828,42.10524138934801,76.70292224704475,21.161266631519574,,,21.823595179834378,62.63345050026351,8.842124422661264,44.72692336737173,30.658268630123672,,11.468717676187353,,55.469657547302134,59.79442660497476,,,94.50308065929039,,63.11930507363379,56.29346895908219,,54.43541541292179,37.30604359988166,,39.50209293486496,68.8152585806766,,79.09388743525754,79.88286254146124,,,80.48909779897984,Perforadora,Caja de Cambios,Santiago,Argentina,Komatsu PC8000
2024-05-26,Camión B06,,,87.18675271884862,73.05008411194572,,12.038926086047809,,,89.17377805581164,81.72420701085474,,56.5466058699565,,,,,64.34996006981238,,66.38994093214534,,81.48012639624595,,,11.552185500508742,3.2433065401396766,,,,,95.32666333248623,79.33873742187849,,75.67745049717074,79.48331974338444,81.13516913846328,58.69215027240779,50.695007106595426,32.678323942366006,,,,16.38772878557586,26.451402268154204,78.09488971095895,,,9.588177229235944,58.205047806797054,,,,16.863862680860095,,48.847004069898,62.96763793194748,,90.70165676434893,21.857381321208123,7.383453005370097,75.77106269917783,58.92031680987367,90.77452525425582,92.31514188336473,81.4245106934082,37.24396654915182,,90.67250551805726,62.64435885629451,26.781910032206675,,82.94832274867886,,74.92632145695823,,95.7479953721102,44.97823480615804,48.01772939883166,,83.43119556622872,29.21260196640738,,,35.45304725347287,,,,92.06087028795454,,,31.295861085705052,,79.97929525814486,,25.167686236240115,20.445455891626395,61.07261834854847,,49.975575396325624,Camión de Extracción,Caja de Cambios,Quintero,Canadá,Komatsu PC8000
2024-02-04,Camión B02,36.21826330361802,,68.73775439536206,22.75226879250143,55.099977339242066,,45.78794734319103,16.12236866067055,57.516380293240196,88.79825696140185,57.7536391263609,,71.53408783941627,29.194748054036772,,47.84629582157027,6.0498024630410026,24.62789684980295,,,29.941208096724942,,72.74412344759952,83.52904004961111,39.02992701880395,,42.07045745674856,55.586421775773076,45.31721451861622,,54.354078390093164,,,68.054315361502,,96.33234101292764,78.2296625630372,9.459004912897019,,,99.44063991573624,,24.87859648850604,1.134008609822495,50.75902308534787,,,,,85.27160626334556,81.4291454465973,77.12192881997525,3.84987645807171,25.890740250857654,,35.62229016043077,46.4636569124677,62.05800866899421,95.28998614967958,61.14004018995633,44.26063104398667,7.004812307214221,76.49336779126655,,,48.12859262953682,,67.62314611691872,,77.55618923862619,,88.48314846254826,,,,77.16364240718741,75.4000876879366,84.15842515395958,54.826547343545066,98.90856434315216,,67.36251108097476,31.23790446531494,,39.591388100815074,92.88204860523585,64.29943182960902,,,47.7769073464077,,,24.80846080891559,,,22.219097982612922,,,Perforadora,Transmisión,Quintero,México,Liebherr R9800
2024-10-15,Pala A08,72.31310425998154,,,10.189962709693589,,,50.75490228823067,96.54666013190173,84.20684302706837,,57.13120210487268,13.366135168451729,65.03042854284735,,65.68780512272856,62.74763884433451,92.78093788694447,,3.794495374235413,12.170959941370558,,72.59249386223863,81.8338404479452,52.069795788942436,,,6.442266105726639,17.450341750047322,80.44356344731428,48.34584761159354,18.67871272580824,,72.29488268446032,,62.24513621708681,55.55960543281193,33.45566612287222,,,54.15887258188859,52.549321830833684,36.30739953600805,,42.04312993979066,11.42618945186515,0.1268309052856618,,,,,,52.40720994031142,73.69201251623728,,,72.40489550423246,,75.33763142607327,,57.48815163635659,7.038825657128048,,76.30965036442645,82.18777506452872,53.28587471725402,,99.41722039247026,,16.136553298661806,,19.133710744397078,38.5466179769761,16.57059313741595,26.720112753940164,4.517202295847726,78.21377619535807,57.92095131580846,86.43760419184466,,37.04838385908593,2.422975248858276,99.778744562771,91.68759581157066,,72.54526718247926,,61.29723042783221,,37.070126812109415,,12.682248612654593,14.138358698838104,16.233560566834925,,,36.46922746306272,71.56396936091609,56.544992642783775,Excavadora,Sistema Hidráulico,Santiago,Canadá,Hitachi EH5000
2025-08-29,Camión B10,,,,41.477021140260874,,,10.488017229900448,,51.75745434504018,,9.033717701110316,,,79.54295931204156,35.0111880961268,5.563352064429059,30.399233597008052,,,50.80552543907913,74.87750666679531,75.59364283022342,,,57.28715369275055,,35.82398287596213,4.802501244808283,16.431893691204877,28.816658617853793,80.91271940415112,,66.06982976736066,57.36956474202977,,14.867858555024865,78.02289368943843,,,,,4.703045998155605,72.50426170103886,97.0284853020072,24.60129454775933,,,72.33500229874515,,98.54703389322259,0.8900564864941969,57.85518223889793,49.55035855562651,15.191282008892616,,44.6816752876561,,,11.666391794546792,75.67153314333444,,,90.44284603326703,,54.92422496756257,,36.31734066591839,76.41543081908763,91.25604200231967,17.612859350726044,8.929804507066494,,20.23197635130804,36.1744442447072,,92.99265240427003,,,3.6787232492449427,47.53463997773306,50.107486663154994,94.5878659266894,20.59835634081359,38.047883346146804,,78.35852728017026,,,57.00711614618435,55.04370000542379,1.7615064691954982,53.917815618140764,76.16950853691755,,,54.386308723559274,64.55930383418331,40.184906685968926,Bulldozer,Caja de Cambios,Copiapó,Canadá,Liebherr R9800
2024-04-15,Pala A03,20.358634176258498,,42.812908658469645,85.65733366403121,,,3.388232149500407,19.204335368212753,,45.920298980420405,17.492352260177242,,20.80846222915406,,40.38972422548067,12.730680133795257,92.73759896832742,,50.23440843926255,86.4951484388405,,11.865897518099539,,40.09801277072035,,38.31004944343695,18.768348058298148,,51.071045313296686,,86.69435470190305,,24.64440247298622,61.50242355521132,69.9423278367332,39.94810242364487,1.618144777525563,,,,33.100256106370885,85.0249217743212,96.38746295841383,,43.76745910865158,86.19635835638212,,,,,,55.70416478351411,96.97522146147085,26.948220553376018,,22.060789024036275,58.47526500449679,37.00232108972457,90.78558229084246,,10.780724552138675,,84.467335112206,,,,50.24601105760741,,,23.07578606431717,,43.25219744211028,,,78.47063222803175,,27.54837909654121,61.743489917208144,,33.408569221216865,,,50.99239235427993,,16.720707156300325,5.467267093371955,27.381558488944314,,,78.16268751444726,46.463068422310485,,,93.58494626011951,,,69.10710530425152,,Camión de Extracción,Transmisión,Copiapó,Canadá,Volvo A60H
2025-04-13,Camión B06,,,19.571579456127147,72.18670212526015,92.30016093814895,,,3.217660299159154,32.58041367716777,73.98111581368818,,,12.579425232294616,,,49.8390178035093,25.35466620185117,,78.50873663976502,,40.586130460437424,86.2750468064699,22.596993746819795,,24.744909494602375,0.466497910562749,57.48928366785712,,11.604615364367909,85.55336801470365,,,45.878346063482304,67.91060602222305,35.369522343431385,,5.555953465588968,15.293914562658234,,52.24498856397542,32.06056991321574,27.677157026963766,28.28687759763436,89.07545217526437,80.57444102201626,22.097746478957234,69.23502668334764,98.65043282315355,58.657555337601174,70.86498598644619,,89.62763763468452,47.08595876619669,58.21206804595228,29.595422439695614,3.0060023275579764,81.80222059030243,20.975298304134242,,,,,,,15.060883368701772,92.02281096974627,,96.12508260017123,,,86.72374912722867,,95.92002419698687,73.35220265005619,61.59652202366111,,,,,48.19796995474254,,,63.739945948189806,,,,43.9835892267525,12.206761573932893,36.425210968186406,,34.27181351571168,51.64376360331102,,77.45264252857193,0.6415574886980302,,40.59865333426737,59.63277705569134,Camión de Extracción,Transmisión,Quintero,Perú,CAT 797F
